,Hours,NO1,NO2,NO3,NO4,NO5,NO,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
8/1/20,05 - 06,3958,4210,2974,2233,1880,15253,Stavanger,58.969976,5.733107,6.21,-0.11,5,7,1006,87,7.2,180,75
8/1/20,06 - 07,4468,4502,3189,2393,2024,16576,Stavanger,58.969976,5.733107,6.24,0.68,5,7.22,1006,100,6.7,170,75
8/1/20,07 - 08,5019,4876,3458,2480,2172,18004,Stavanger,58.969976,5.733107,6.49,1.46,5.56,7.22,1005,93,5.7,170,75
8/1/20,08 - 09,5180,5023,3538,2545,2174,18460,Stavanger,58.969976,5.733107,6.94,1.66,5.75,8,1006,93,6.2,190,90
8/1/20,09 - 10,5123,4977,3621,2552,2224,18498,Stavanger,58.969976,5.733107,7.21,3.11,5.82,8,1006,93,4.6,210,75
8/1/20,10 - 11,5085,4871,3534,2555,2239,18283,Stavanger,58.969976,5.733107,7.15,4.43,5.87,8,1007,93,2.6,220,75
8/1/20,11 - 12,5061,4849,3453,2502,2210,18075,Stavanger,58.969976,5.733107,7.19,3.78,5.86,8,1008,93,3.6,240,20
8/1/20,12 - 13,5006,4856,3544,2466,2217,18089,Stavanger,58.969976,5.733107,6.57,3.03,5.56,7.22,1009,93,3.6,250,20
8/1/20,13 - 14,4993,4914,3530,2598,2040,18075,Stavanger,58.969976,5.733107,6.14,3.56,5,7.22,1010,93,2.1,200,39
8/1/20,14 - 15,5062,4878,3639,2661,2253,18494,Stavanger,58.969976,5.733107,6.11,3.53,4.04,7.22,1010,93,2.1,200,20
8/1/20,15 - 16,5231,4905,3888,2631,2318,18973,Stavanger,58.969976,5.733107,5.59,2.77,4,7.22,1010,100,2.6,170,20
8/1/20,16 - 17,5476,5067,4002,2630,2450,19624,Stavanger,58.969976,5.733107,5.57,2.39,4,7.22,1010,100,3.1,180,20
8/1/20,17 - 18,5562,5028,3683,2562,2394,19229,Stavanger,58.969976,5.733107,5.81,1.98,4.76,7.22,1010,100,4.1,160,20
8/1/20,18 - 19,5476,4941,3539,2570,2329,18856,Stavanger,58.969976,5.733107,6.26,1.61,4.94,7.78,1010,93,5.1,160,40
8/1/20,19 - 20,5446,4931,3576,2597,2290,18839,Stavanger,58.969976,5.733107,6.59,0.69,5.23,7.78,1009,87,6.7,160,40
8/1/20,20 - 21,5353,4890,3644,2606,2241,18734,Stavanger,58.969976,5.733107,6.59,-1.13,5.56,7.22,1008,87,9.3,170,75
8/1/20,21 - 22,5211,4822,3614,2602,2216,18465,Stavanger,58.969976,5.733107,6.94,-1.06,6.1,7.78,1007,87,9.8,160,75
8/1/20,22 - 23,4955,4630,3592,2559,2165,17900,Stavanger,58.969976,5.733107,6.82,-1.55,5.88,7.78,1005,87,10.3,160,75
8/1/20,23 - 00,4674,4486,3406,2500,2084,17149,Stavanger,58.969976,5.733107,6.57,-2.55,5.56,7.22,1004,87,11.3,170,75
9/1/20,00 - 01,4446,4389,3437,2458,1995,16726,Stavanger,58.969976,5.733107,6.57,-2.55,5.56,7.22,1004,87,11.3,170,75
9/1/20,01 - 02,4253,4202,3383,2439,1776,16053,Stavanger,58.969976,5.733107,6.59,-3.23,5.56,7.22,1003,87,12.3,160,75
9/1/20,02 - 03,4180,4239,3356,2412,1682,15869,Stavanger,58.969976,5.733107,6.59,-3.23,5.56,7.22,1003,87,12.3,160,75
9/1/20,03 - 04,4184,4309,3304,2447,1659,15902,Stavanger,58.969976,5.733107,6.59,-3.23,5.56,7.22,1003,87,12.3,160,75
9/1/20,04 - 05,4227,4331,3407,2481,1710,16156,Stavanger,58.969976,5.733107,6.63,-3.6,5.56,7.22,1001,87,12.9,160,75
9/1/20,05 - 06,4466,4453,3377,2516,1781,16592,Stavanger,58.969976,5.733107,6.63,-3.6,5.56,7.22,1001,87,12.9,160,75
9/1/20,06 - 07,5093,4839,3545,2617,1927,18021,Stavanger,58.969976,5.733107,7.12,-1.69,6.11,8,1000,93,11.3,160,75
9/1/20,07 - 08,5714,5198,3712,2722,2215,19561,Stavanger,58.969976,5.733107,7.12,-1.69,6.11,8,1000,93,11.3,160,75
9/1/20,08 - 09,5961,5305,3783,2800,2047,19896,Stavanger,58.969976,5.733107,7.12,-1.69,6.11,8,1000,93,11.3,160,75
9/1/20,09 - 10,5886,5224,3687,2807,2294,19897,Stavanger,58.969976,5.733107,7.58,-1.84,6.67,8.33,997,93,12.3,160,90
9/1/20,10 - 11,5870,5160,3846,2878,2328,20082,Stavanger,58.969976,5.733107,7.58,-1.84,6.67,8.33,997,93,12.3,160,90
9/1/20,11 - 12,5845,5143,3954,2718,2346,20005,Stavanger,58.969976,5.733107,7.58,-1.84,6.67,8.33,997,93,12.3,160,90
9/1/20,12 - 13,5779,5084,3740,2636,2323,19562,Stavanger,58.969976,5.733107,7.93,-1.41,7.22,8.67,996,93,12.3,170,75
9/1/20,13 - 14,5737,5120,3630,2681,2309,19477,Stavanger,58.969976,5.733107,7.93,-1.41,7.22,8.67,996,93,12.3,170,75
9/1/20,14 - 15,5801,5186,3609,2854,2303,19752,Stavanger,58.969976,5.733107,7.93,-1.41,7.22,8.67,996,93,12.3,170,75
9/1/20,15 - 16,5923,5251,3772,2793,2363,20101,Stavanger,58.969976,5.733107,8.69,-0.12,7.78,9.44,996,93,11.8,170,90
9/1/20,16 - 17,6054,5313,3797,2737,2419,20321,Stavanger,58.969976,5.733107,8.69,-0.12,7.78,9.44,996,93,11.8,170,90
9/1/20,17 - 18,6034,5149,3767,2718,2415,20083,Stavanger,58.969976,5.733107,9.16,1.86,8.33,10,995,93,9.8,180,75
9/1/20,18 - 19,5918,5084,3670,2688,2402,19761,Stavanger,58.969976,5.733107,9.74,2.93,8.89,10.38,995,93,9.3,190,75
9/1/20,19 - 20,5803,5061,3594,2722,2373,19553,Stavanger,58.969976,5.733107,9.62,2.54,8.89,10.28,995,87,9.3,200,90
9/1/20,20 - 21,5641,4946,3628,2677,2334,19225,Stavanger,58.969976,5.733107,9.49,3.39,8.89,10.01,995,93,8.2,210,81
9/1/20,21 - 22,5496,4888,3581,2679,2288,18931,Stavanger,58.969976,5.733107,9.49,3.39,8.89,10.01,995,93,8.2,210,81
9/1/20,22 - 23,5275,4708,3440,2552,2235,18209,Stavanger,58.969976,5.733107,9.77,1.33,9.18,10,995,87,11.3,230,65
9/1/20,23 - 00,4962,4595,3319,2502,2170,17548,Stavanger,58.969976,5.733107,8.81,-0.75,8.33,9.44,996,93,12.9,240,95
10/1/20,00 - 01,4719,4549,3352,2414,2104,17139,Stavanger,58.969976,5.733107,8.32,1.86,7.22,9,998,81,7.7,250,75
10/1/20,01 - 02,4555,4507,3287,2362,2056,16768,Stavanger,58.969976,5.733107,7.84,1.11,6.67,9,999,76,7.7,260,75
10/1/20,02 - 03,4495,4430,3195,2337,2030,16488,Stavanger,58.969976,5.733107,6.92,-1.48,5.68,8,1001,75,9.8,260,75
10/1/20,03 - 04,4484,4469,3324,2333,2003,16612,Stavanger,58.969976,5.733107,6.43,-2.56,5,7.22,1002,70,10.3,270,75
10/1/20,04 - 05,4542,4468,3264,2382,2097,16752,Stavanger,58.969976,5.733107,6.02,-3.03,4.99,7,1003,70,10.3,270,75
10/1/20,05 - 06,4750,4534,3322,2392,2148,17145,Stavanger,58.969976,5.733107,5.6,0.28,4.44,7,1004,75,5.1,240,40
10/1/20,06 - 07,5428,4947,3451,2443,2300,18568,Stavanger,58.969976,5.733107,6.26,-2.21,3.91,7.22,1005,65,9.3,260,40
10/1/20,07 - 08,6089,5472,3616,2609,2476,20261,Stavanger,58.969976,5.733107,6.49,-2.3,4.66,7.78,1005,65,9.8,260,40
10/1/20,08 - 09,6336,5616,3797,2640,2513,20903,Stavanger,58.969976,5.733107,6.58,-2.32,4.34,8,1006,61,9.8,250,40
10/1/20,09 - 10,6334,5610,3756,2694,2531,20925,Stavanger,58.969976,5.733107,5.64,-0.96,3.89,7,1006,81,7.2,240,40
10/1/20,10 - 11,6279,5471,3778,2669,2450,20646,Stavanger,58.969976,5.733107,6.13,-1.86,4.18,7.22,1006,81,9.3,260,40
10/1/20,11 - 12,6144,5393,3613,2671,2536,20357,Stavanger,58.969976,5.733107,6.14,-2.7,4.59,7.22,1007,65,9.8,250,40
10/1/20,12 - 13,6009,5312,3709,2614,2456,20100,Stavanger,58.969976,5.733107,6.32,-3.03,4.66,7.22,1008,70,10.8,240,75
10/1/20,13 - 14,5928,5255,3661,2630,2396,19870,Stavanger,58.969976,5.733107,6.33,-2.67,4.78,7.22,1009,70,10.3,250,75
10/1/20,14 - 15,5945,5231,3599,2646,2393,19814,Stavanger,58.969976,5.733107,6.27,-1.78,4.42,7.22,1009,65,8.7,240,40
10/1/20,15 - 16,6045,5253,3601,2652,2432,19983,Stavanger,58.969976,5.733107,6.23,-2.24,4.38,7.78,1010,65,9.3,240,75
10/1/20,16 - 17,6286,5413,3695,2639,2455,20488,Stavanger,58.969976,5.733107,5.63,-4.88,4.44,7,1010,70,12.3,250,75
10/1/20,17 - 18,6349,5445,3829,2575,2465,20662,Stavanger,58.969976,5.733107,5.87,-2.5,4.47,7,1011,70,9.3,250,75
10/1/20,18 - 19,6309,5374,3771,2484,2466,20405,Stavanger,58.969976,5.733107,5.59,-2.25,3.89,7,1011,75,8.7,240,75
10/1/20,19 - 20,6187,5345,3628,2582,2394,20137,Stavanger,58.969976,5.733107,5.4,-1.77,3.89,7,1011,75,7.7,250,75
10/1/20,20 - 21,6008,5138,3481,2577,2351,19554,Stavanger,58.969976,5.733107,5.22,0.54,4.29,6.11,1011,75,4.1,270,75
10/1/20,21 - 22,5802,5045,3338,2530,2319,19033,Stavanger,58.969976,5.733107,5.52,0.71,3.88,7,1011,81,4.6,260,75
10/1/20,22 - 23,5627,4850,3482,2546,2243,18749,Stavanger,58.969976,5.733107,5.66,-0.22,3.46,7,1012,70,5.7,250,75
10/1/20,23 - 00,5427,4742,3414,2459,2182,18225,Stavanger,58.969976,5.733107,5.43,0.63,2.86,7,1011,70,4.1,240,75
11/1/20,00 - 01,5245,4626,3272,2401,2152,17696,Stavanger,58.969976,5.733107,4.89,0.86,2.72,6.67,1011,75,3.1,250,20
11/1/20,01 - 02,5132,4532,3269,2359,2123,17415,Stavanger,58.969976,5.733107,4.64,1.27,2.22,6.11,1010,75,2.1,220,40
11/1/20,02 - 03,5046,4493,3251,2351,2084,17225,Stavanger,58.969976,5.733107,4.28,0.81,2.37,6.11,1009,86,2.6,140,75
11/1/20,03 - 04,4947,4464,3333,2237,2056,17037,Stavanger,58.969976,5.733107,4.05,0.19,2.22,6.67,1009,86,3.1,170,75
11/1/20,04 - 05,4898,4497,3268,2215,2052,16930,Stavanger,58.969976,5.733107,3.6,-0.83,2.05,5.56,1009,80,3.6,110,40
11/1/20,05 - 06,4864,4562,3168,2190,2053,16837,Stavanger,58.969976,5.733107,4.1,-0.1,1.88,6.11,1008,86,3.6,110,75
11/1/20,06 - 07,4952,4617,3145,2190,2084,16988,Stavanger,58.969976,5.733107,4.46,0.86,2.06,6.11,1008,80,2.6,110,75
11/1/20,07 - 08,5049,4674,3216,2267,2102,17308,Stavanger,58.969976,5.733107,4.57,1.33,2.21,6.11,1007,80,2.1,100,75
11/1/20,08 - 09,5237,4789,3293,2311,2178,17808,Stavanger,58.969976,5.733107,4.73,1.38,2.54,6.11,1006,75,2.1,100,75
11/1/20,09 - 10,5489,4894,3444,2377,2214,18418,Stavanger,58.969976,5.733107,4.8,2.23,2.83,6.11,1006,75,1,0,0
11/1/20,10 - 11,5626,4998,3361,2403,2257,18645,Stavanger,58.969976,5.733107,4.51,1.24,3.01,5.56,1005,80,2.13,92,75
11/1/20,11 - 12,5680,4977,3349,2415,2261,18681,Stavanger,58.969976,5.733107,4.34,0.48,2.61,5,1005,84,3.1,80,75
11/1/20,12 - 13,5656,4939,3309,2375,2237,18515,Stavanger,58.969976,5.733107,4.07,1.04,2.07,5,1004,75,1.5,360,75
11/1/20,13 - 14,5557,4891,3344,2414,2220,18426,Stavanger,58.969976,5.733107,3.65,-0.27,1.74,5,1005,86,3.1,40,75
11/1/20,14 - 15,5478,4848,3416,2445,2211,18397,Stavanger,58.969976,5.733107,3.16,-0.99,1.11,4,1005,80,3.1,360,0
11/1/20,15 - 16,5471,4891,3416,2453,2208,18439,Stavanger,58.969976,5.733107,2.93,-0.55,0.07,4,1005,80,2.1,20,0
11/1/20,16 - 17,5497,4897,3517,2444,2218,18574,Stavanger,58.969976,5.733107,3,0.07,0.53,3.89,1006,85,1.5,30,0
11/1/20,17 - 18,5461,4871,3536,2454,2229,18551,Stavanger,58.969976,5.733107,3.04,0.14,0.18,3.89,1006,86,1.5,330,0
11/1/20,18 - 19,5308,4829,3446,2447,2196,18225,Stavanger,58.969976,5.733107,2.72,-0.64,0.7,3.89,1006,86,2.1,10,0
11/1/20,19 - 20,5131,4702,3342,2413,2163,17750,Stavanger,58.969976,5.733107,2.34,-0.33,-0.07,3.33,1007,85,1,0,0
11/1/20,20 - 21,4923,4517,3331,2337,2139,17247,Stavanger,58.969976,5.733107,2.25,-1.37,-0.21,3.33,1007,85,2.33,28,0
11/1/20,21 - 22,4754,4457,3313,2337,2071,16932,Stavanger,58.969976,5.733107,1.66,-1.44,-0.8,3.33,1008,86,1.5,0,0
11/1/20,22 - 23,4546,4420,3217,2286,2007,16477,Stavanger,58.969976,5.733107,1.84,-2.32,-1.15,3.89,1009,86,3.06,14,0
11/1/20,23 - 00,4352,4235,3151,2261,1975,15974,Stavanger,58.969976,5.733107,1.49,-1.61,-1.27,3.33,1010,87,1.5,10,0
12/1/20,00 - 01,4177,4079,3054,2225,1948,15483,Stavanger,58.969976,5.733107,0.89,-3.01,-1.57,2.78,1011,92,2.68,22,0
12/1/20,01 - 02,4081,4044,3074,2166,1928,15293,Stavanger,58.969976,5.733107,0.35,-3.44,-2,2.22,1011,88,2.3,20,0
12/1/20,02 - 03,3999,4038,3014,2173,1919,15144,Stavanger,58.969976,5.733107,0.24,-3.26,-1.84,2.29,1012,100,2.22,5,0
12/1/20,03 - 04,3990,4071,3137,2195,1916,15309,Stavanger,58.969976,5.733107,0.06,-3.41,-2.22,2.33,1012,100,2.13,8,0
12/1/20,04 - 05,3995,4109,3180,2222,1917,15423,Stavanger,58.969976,5.733107,-0.67,-4.37,-3,2.09,1013,92,2.09,10,0
12/1/20,05 - 06,4039,4092,3122,2217,1929,15399,Stavanger,58.969976,5.733107,-0.54,-3.81,-3,2.02,1015,92,1.5,40,0
12/1/20,06 - 07,4175,4140,3108,2139,1971,15532,Stavanger,58.969976,5.733107,0.59,-2.3,-1.11,2.78,1015,86,1,0,0
12/1/20,07 - 08,4309,4288,3048,2225,1983,15852,Stavanger,58.969976,5.733107,1.54,-1.83,-0.56,4.44,1016,88,1.93,27,0
12/1/20,08 - 09,4543,4449,3249,2374,2028,16642,Stavanger,58.969976,5.733107,2.63,-0.45,1.51,3.89,1016,88,1.75,35,0
12/1/20,09 - 10,4770,4494,3325,2349,2075,17013,Stavanger,58.969976,5.733107,3.05,0.34,1.8,3.92,1017,86,1.24,47,0
12/1/20,10 - 11,4963,4590,3410,2462,2095,17520,Stavanger,58.969976,5.733107,2.56,-0.43,0.56,3.89,1017,85,1.5,120,0
12/1/20,11 - 12,4945,4619,3496,2486,2132,17677,Stavanger,58.969976,5.733107,1.72,-1.41,-1.06,3.33,1017,84,1.5,100,0
12/1/20,12 - 13,4893,4658,3394,2453,2146,17544,Stavanger,58.969976,5.733107,0.44,-2.86,-1.8,2.11,1018,84,1.5,180,0
12/1/20,13 - 14,4910,4636,3343,2508,2153,17550,Stavanger,58.969976,5.733107,0.93,-3.8,-1.05,3.89,1018,83,3.6,120,0
12/1/20,14 - 15,4930,4655,3511,2533,2165,17793,Stavanger,58.969976,5.733107,0.85,-4.16,-2.62,4.44,1018,87,4.1,130,0
12/1/20,15 - 16,5128,4719,3547,2650,2209,18252,Stavanger,58.969976,5.733107,0.83,-4.16,-3.13,2.78,1019,88,4.1,160,0
12/1/20,16 - 17,5399,4918,3563,2610,2273,18762,Stavanger,58.969976,5.733107,1.89,-2.57,-2.83,5.56,1018,74,3.1,140,0
12/1/20,17 - 18,5511,5011,3602,2599,2236,18959,Stavanger,58.969976,5.733107,2.93,-3.22,-1.95,6.67,1018,74,5.7,130,20
12/1/20,18 - 19,5501,4865,3609,2599,2256,18830,Stavanger,58.969976,5.733107,3.62,-2.2,-0.57,6.67,1018,83,5.7,150,40
12/1/20,19 - 20,5440,4845,3608,2576,2216,18686,Stavanger,58.969976,5.733107,4.26,-2.6,0.37,6.67,1017,80,7.2,150,75
12/1/20,20 - 21,5404,4840,3534,2592,2197,18566,Stavanger,58.969976,5.733107,4.77,-2.71,1.39,7.22,1016,80,8.2,150,75
12/1/20,21 - 22,5331,4709,3445,2483,2141,18109,Stavanger,58.969976,5.733107,5.59,-1.72,2.15,7.22,1015,81,8.2,170,90
12/1/20,22 - 23,5149,4670,3325,2456,2105,17704,Stavanger,58.969976,5.733107,5.59,-3.19,3.08,6.67,1014,81,10.3,180,75
12/1/20,23 - 00,4859,4432,3245,2384,2054,16973,Stavanger,58.969976,5.733107,5.59,-3.19,3.08,6.67,1014,81,10.3,180,75
13-01-2020,00 - 01,4688,4442,3264,2322,2011,16727,Stavanger,58.969976,5.733107,5.21,-3.46,3.22,6.11,1013,87,10.3,170,75
13-01-2020,01 - 02,4427,4354,3172,2267,1986,16206,Stavanger,58.969976,5.733107,5.21,-3.46,3.22,6.11,1013,87,10.3,170,75
13-01-2020,02 - 03,4387,4365,3192,2249,1972,16164,Stavanger,58.969976,5.733107,4.61,-5.59,3.42,6.11,1011,86,12.3,170,75
13-01-2020,03 - 04,4403,4402,3114,2251,1964,16135,Stavanger,58.969976,5.733107,4.61,-5.59,3.42,6.11,1011,86,12.3,170,75
13-01-2020,04 - 05,4506,4417,3193,2275,2027,16419,Stavanger,58.969976,5.733107,4.92,-5.45,3.89,6.11,1010,93,12.9,170,75
13-01-2020,05 - 06,4725,4528,3186,2334,2068,16841,Stavanger,58.969976,5.733107,4.92,-5.45,3.89,6.11,1010,93,12.9,170,75
13-01-2020,06 - 07,5358,4928,3321,2449,2182,18238,Stavanger,58.969976,5.733107,5.47,-3.68,4.4,6.14,1009,93,11.3,160,75
13-01-2020,07 - 08,5971,5293,3638,2552,2336,19790,Stavanger,58.969976,5.733107,5.47,-3.68,4.4,6.14,1009,93,11.3,160,75
13-01-2020,08 - 09,6138,5308,3771,2631,2377,20225,Stavanger,58.969976,5.733107,5.47,-3.68,4.4,6.14,1009,93,11.3,160,75
13-01-2020,09 - 10,6100,5366,3772,2636,2374,20248,Stavanger,58.969976,5.733107,6.03,-3.36,5,7.78,1007,93,11.8,170,90
13-01-2020,10 - 11,6160,5323,3748,2668,2337,20236,Stavanger,58.969976,5.733107,6.03,-3.36,5,7.78,1007,93,11.8,170,90
13-01-2020,11 - 12,6003,5244,3696,2621,2365,19929,Stavanger,58.969976,5.733107,6.03,-3.36,5,7.78,1007,93,11.8,170,90
13-01-2020,12 - 13,5880,5166,3624,2583,2378,19631,Stavanger,58.969976,5.733107,6.49,-2.81,5.23,7.78,1005,93,11.8,170,90
13-01-2020,13 - 14,5777,5084,3663,2594,2300,19418,Stavanger,58.969976,5.733107,6.49,-2.81,5.23,7.78,1005,93,11.8,170,90
13-01-2020,14 - 15,5790,5139,3805,2567,2314,19615,Stavanger,58.969976,5.733107,6.49,-2.81,5.23,7.78,1005,93,11.8,170,90
13-01-2020,15 - 16,5890,5190,3976,2635,2347,20037,Stavanger,58.969976,5.733107,6.89,-1.97,5.81,8,1005,93,11.3,170,75
13-01-2020,16 - 17,6136,5293,3855,2669,2396,20348,Stavanger,58.969976,5.733107,6.89,-1.97,5.81,8,1005,93,11.3,170,75
13-01-2020,17 - 18,6187,5234,3787,2647,2386,20241,Stavanger,58.969976,5.733107,6.89,-1.97,5.81,8,1005,93,11.3,170,75
13-01-2020,18 - 19,6080,5224,3633,2637,2344,19918,Stavanger,58.969976,5.733107,7.48,-0.56,6.67,8.33,1004,93,10.3,180,75
13-01-2020,19 - 20,5977,5144,3523,2660,2316,19620,Stavanger,58.969976,5.733107,7.76,-0.22,6.67,8.89,1004,93,10.3,190,75
13-01-2020,20 - 21,5820,5031,3598,2682,2291,19423,Stavanger,58.969976,5.733107,8.03,0.81,7.22,9,1003,93,9.3,190,75
13-01-2020,21 - 22,5675,4907,3362,2638,2255,18838,Stavanger,58.969976,5.733107,8.03,0.81,7.22,9,1003,93,9.3,190,75
13-01-2020,22 - 23,5311,4828,3255,2685,2222,18300,Stavanger,58.969976,5.733107,8.11,0,7.22,9,1001,87,10.3,190,75
13-01-2020,23 - 00,4924,4648,3245,2512,2017,17345,Stavanger,58.969976,5.733107,8.11,0,7.22,9,1001,87,10.3,190,75
14-01-2020,00 - 01,4658,4566,3186,2498,2071,16978,Stavanger,58.969976,5.733107,8.03,0.25,7.22,9,1001,87,9.8,200,75
14-01-2020,01 - 02,4466,4562,3130,2411,2044,16613,Stavanger,58.969976,5.733107,7.93,0.24,7.22,8.97,1000,100,10.3,200,90
14-01-2020,02 - 03,4376,4462,3097,2393,2012,16340,Stavanger,58.969976,5.733107,7.93,0.24,7.22,8.97,1000,100,10.3,200,90
14-01-2020,03 - 04,4356,4398,3073,2278,2008,16112,Stavanger,58.969976,5.733107,7.93,0.24,7.22,8.97,1000,100,10.3,200,90
14-01-2020,04 - 05,4414,4499,3121,2311,2003,16349,Stavanger,58.969976,5.733107,8.08,0.18,7.22,9.1,999,93,10.3,210,90
14-01-2020,05 - 06,4605,4594,3215,2391,2045,16850,Stavanger,58.969976,5.733107,8.08,0.18,7.22,9.1,999,93,10.3,210,90
14-01-2020,06 - 07,5209,4772,3335,2536,2166,18018,Stavanger,58.969976,5.733107,8.08,0.18,7.22,9.1,999,93,10.3,210,90
14-01-2020,07 - 08,5789,4974,3461,2699,2276,19199,Stavanger,58.969976,5.733107,8.46,1.76,7.78,9,999,93,8.7,210,90
14-01-2020,08 - 09,5816,5133,3524,2774,2301,19547,Stavanger,58.969976,5.733107,8.36,1.99,7.78,9,999,93,8.2,210,90
14-01-2020,09 - 10,5692,5049,3488,2746,2318,19293,Stavanger,58.969976,5.733107,8.36,1.99,7.78,9,999,93,8.2,210,90
14-01-2020,10 - 11,5590,5081,3518,2721,2302,19212,Stavanger,58.969976,5.733107,7.99,2.94,7.22,8.43,1000,93,6.2,260,75
14-01-2020,11 - 12,5490,4992,3449,2696,2282,18909,Stavanger,58.969976,5.733107,7.47,1.95,7,8.11,1000,93,6.7,250,75
14-01-2020,12 - 13,5461,4923,3619,2623,2266,18891,Stavanger,58.969976,5.733107,7.51,3.12,6.67,8,1001,93,5.1,230,75
14-01-2020,13 - 14,5409,4937,3464,2620,2294,18723,Stavanger,58.969976,5.733107,7.52,3.13,6.67,8.33,1001,93,5.1,250,75
14-01-2020,14 - 15,5441,4991,3380,2673,2310,18796,Stavanger,58.969976,5.733107,7.68,3.68,6.67,8.33,1001,93,4.6,220,75
14-01-2020,15 - 16,5509,5174,3595,2681,2318,19276,Stavanger,58.969976,5.733107,7.51,2.7,6.67,8.33,1001,93,5.7,220,90
14-01-2020,16 - 17,5759,5268,3736,2643,2368,19773,Stavanger,58.969976,5.733107,7.61,2.47,6.67,8.33,1002,93,6.2,220,90
14-01-2020,17 - 18,5785,5134,3725,2656,2403,19703,Stavanger,58.969976,5.733107,7.37,2.53,6.67,8,1002,93,5.7,240,90
14-01-2020,18 - 19,5714,4953,3628,2626,2344,19264,Stavanger,58.969976,5.733107,7.04,2.15,5.91,8,1003,81,5.1,250,75
14-01-2020,19 - 20,5580,4862,3661,2587,2325,19013,Stavanger,58.969976,5.733107,6.71,-0.25,5.56,8,1003,75,7.7,260,40
14-01-2020,20 - 21,5453,4882,3682,2597,2228,18842,Stavanger,58.969976,5.733107,6.2,-1.97,5,7.22,1004,75,9.3,270,75
14-01-2020,21 - 22,5234,4763,3596,2557,2250,18400,Stavanger,58.969976,5.733107,5.83,-0.73,3.89,7,1004,70,6.7,270,20
14-01-2020,22 - 23,4989,4674,3414,2473,2182,17731,Stavanger,58.969976,5.733107,5.62,-0.12,3.89,7,1004,75,5.7,270,40
14-01-2020,23 - 00,4673,4556,3304,2423,2114,17071,Stavanger,58.969976,5.733107,5.68,-0.35,3.54,7,1004,65,5.7,260,20
15-01-2020,00 - 01,4457,4354,3281,2394,2057,16544,Stavanger,58.969976,5.733107,5.31,0.85,3.33,7,1005,70,3.6,250,40
15-01-2020,01 - 02,4261,4088,3191,2332,2015,15888,Stavanger,58.969976,5.733107,5.82,0.93,3.89,7.22,1005,65,4.1,240,75
15-01-2020,02 - 03,4165,4249,3130,2334,1991,15869,Stavanger,58.969976,5.733107,5.89,0.66,3.89,7,1006,65,4.6,250,75
15-01-2020,03 - 04,4130,4191,3127,2302,1989,15738,Stavanger,58.969976,5.733107,6.03,1.52,4.44,7,1005,65,3.6,230,75
15-01-2020,04 - 05,4168,4145,3140,2320,1991,15764,Stavanger,58.969976,5.733107,6.32,1.85,4.79,7.22,1005,65,3.6,220,40
15-01-2020,05 - 06,4390,4290,3219,2365,2012,16276,Stavanger,58.969976,5.733107,6,1.48,4.34,7.22,1005,65,3.6,200,40
15-01-2020,06 - 07,4973,4693,3302,2468,2102,17539,Stavanger,58.969976,5.733107,5.48,1.54,3.35,7.22,1005,75,3.1,190,40
15-01-2020,07 - 08,5556,4950,3633,2624,2264,19027,Stavanger,58.969976,5.733107,4.65,0.54,2.49,7.22,1005,86,3.6,170,40
15-01-2020,08 - 09,5653,5105,3600,2666,2319,19343,Stavanger,58.969976,5.733107,4.37,-0.3,2.37,6.11,1005,80,4.1,160,75
15-01-2020,09 - 10,5611,5035,3595,2703,2272,19216,Stavanger,58.969976,5.733107,4.37,-0.3,2.37,6.11,1005,80,4.1,160,75
15-01-2020,10 - 11,5579,4997,3623,2668,2286,19154,Stavanger,58.969976,5.733107,3.9,-0.14,2.12,6,1005,93,3.6,210,75
15-01-2020,11 - 12,5445,4916,3467,2667,2258,18753,Stavanger,58.969976,5.733107,4.09,-0.27,2.19,6.11,1005,93,4.1,180,75
15-01-2020,12 - 13,5357,4821,3599,2669,2294,18740,Stavanger,58.969976,5.733107,4.31,0.55,1.81,6.11,1006,75,2.6,230,40
15-01-2020,13 - 14,5270,4880,3617,2695,2205,18667,Stavanger,58.969976,5.733107,4.43,-0.51,1.67,6.11,1006,70,4.1,240,40
15-01-2020,14 - 15,5268,5037,3641,2762,2290,18998,Stavanger,58.969976,5.733107,4.78,-0.32,1.69,6.67,1007,75,4.6,250,20
15-01-2020,15 - 16,5355,5052,3629,2813,2295,19144,Stavanger,58.969976,5.733107,4.61,-0.65,1.08,6.67,1007,70,4.6,250,40
15-01-2020,16 - 17,5690,5156,3718,2796,2370,19729,Stavanger,58.969976,5.733107,4.49,0.75,1.33,6.67,1007,75,2.6,230,40
15-01-2020,17 - 18,5720,5116,3790,2716,2349,19691,Stavanger,58.969976,5.733107,4.76,-1.6,1.64,7,1007,70,6.2,230,20
15-01-2020,18 - 19,5617,4993,3685,2734,2281,19310,Stavanger,58.969976,5.733107,4.34,-0.33,1.67,6.67,1006,80,4.1,190,20
15-01-2020,19 - 20,5552,4924,3637,2707,2278,19097,Stavanger,58.969976,5.733107,4.77,-0.47,1.67,7.22,1007,70,4.6,200,20
15-01-2020,20 - 21,5424,4868,3588,2691,2267,18837,Stavanger,58.969976,5.733107,5.14,-0.67,2.34,7.22,1006,75,5.7,220,40
15-01-2020,21 - 22,5234,4819,3569,2659,2209,18491,Stavanger,58.969976,5.733107,5.18,-0.63,2.54,7,1006,75,5.7,220,40
